loc,changefreq,priority,sitemap,sitemap_size_mb,download_date
https://docs.djangoproject.com/es/2.2/_modules/django/core/checks/registry/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/_modules/django/core/exceptions/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/_modules/django/core/files/base/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/_modules/django/core/files/images/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/_modules/django/core/files/storage/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/_modules/django/core/files/uploadedfile/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/_modules/django/core/files/uploadhandler/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/_modules/django/core/mail/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/_modules/django/core/mail/message/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/_modules/django/core/management/base/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/_modules/django/core/paginator/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
